0,0.19,0.11,777.857
0,0.19,0.12,777.857
0,0.19,0.13,777.857
0,0.19,0.14,777.857
0,0.19,0.15,777.857
0,0.19,0.16,777.857
0,0.19,0.17,777.857
0,0.19,0.18,777.857
0,0.19,0.19,777.857
0,0.19,0.2,777.857
0,0.19,0.21,777.857
0,0.19,0.22,777.857
0,0.19,0.23,777.857
0,0.19,0.24,777.857
0,0.19,0.25,777.857
0,0.19,0.26,777.857
0,0.19,0.27,777.857
0,0.19,0.28,777.857
0,0.19,0.29,777.857
0,0.2,0,777.857
0,0.2,0.01,777.857
0,0.2,0.02,777.857
0,0.2,0.03,777.857
0,0.2,0.04,777.857
0,0.2,0.05,777.857
0,0.2,0.06,777.857
0,0.2,0.07,777.857
0,0.2,0.08,777.857
0,0.2,0.09,777.857
0,0.2,0.1,777.857
0,0.2,0.11,777.857
0,0.2,0.12,777.857
0,0.2,0.13,777.857
0,0.2,0.14,777.857
0,0.2,0.15,777.857
0,0.2,0.16,777.857
0,0.2,0.17,777.857
0,0.2,0.18,777.857
0,0.2,0.19,777.857
0,0.2,0.2,777.857
0,0.2,0.21,777.857
0,0.2,0.22,777.857
0,0.2,0.23,777.857
0,0.2,0.24,777.857
0,0.2,0.25,777.857
0,0.2,0.26,777.857
0,0.2,0.27,777.857
0,0.2,0.28,777.857
0,0.2,0.29,777.857
0,0.21,0,777.857
0,0.21,0.01,777.857
0,0.21,0.02,777.857
0,0.21,0.03,777.857
0,0.21,0.04,777.857
0,0.21,0.05,777.857
0,0.21,0.06,777.857
0,0.21,0.07,777.857
0,0.21,0.08,777.857
0,0.21,0.09,777.857
0,0.21,0.1,777.857
0,0.21,0.11,777.857
0,0.21,0.12,777.857
0,0.21,0.13,777.857
0,0.21,0.14,777.857
0,0.21,0.15,777.857
0,0.21,0.16,777.857
0,0.21,0.17,777.857
0,0.21,0.18,777.857
0,0.21,0.19,777.857
0,0.21,0.2,777.857
0,0.21,0.21,777.857
0,0.21,0.22,777.857
0,0.21,0.23,777.857
0,0.21,0.24,777.857
0,0.21,0.25,777.857
0,0.21,0.26,777.857
0,0.21,0.27,777.857
0,0.21,0.28,777.857
0,0.21,0.29,777.857
0,0.22,0,777.857
0,0.22,0.01,777.857
0,0.22,0.02,777.857
0,0.22,0.03,777.857
0,0.22,0.04,777.857
0,0.22,0.05,777.857
0,0.22,0.06,777.857
0,0.22,0.07,777.857
0,0.22,0.08,777.857
0,0.22,0.09,777.857
0,0.22,0.1,777.857
0,0.22,0.11,777.857
0,0.22,0.12,777.857
0,0.22,0.13,777.857
0,0.22,0.14,777.857
0,0.22,0.15,777.857
0,0.22,0.16,777.857
0,0.22,0.17,777.857
0,0.22,0.18,777.857
0,0.22,0.19,777.857
0,0.22,0.2,777.857
0,0.22,0.21,777.857
0,0.22,0.22,777.857
0,0.22,0.23,777.857
0,0.22,0.24,777.857
0,0.22,0.25,777.857
0,0.22,0.26,777.857
0,0.22,0.27,777.857
0,0.22,0.28,777.857
0,0.22,0.29,777.857
0,0.23,0,777.857
0,0.23,0.01,777.857
0,0.23,0.02,777.857
0,0.23,0.03,777.857
0,0.23,0.04,777.857
0,0.23,0.05,777.857
0,0.23,0.06,777.857
0,0.23,0.07,777.857
0,0.23,0.08,777.857
0,0.23,0.09,777.857
0,0.23,0.1,777.857
0,0.23,0.11,777.857
0,0.23,0.12,777.857
0,0.23,0.13,777.857
0,0.23,0.14,777.857
0,0.23,0.15,777.857
0,0.23,0.16,777.857
0,0.23,0.17,777.857
0,0.23,0.18,777.857
0,0.23,0.19,777.857
0,0.23,0.2,777.857
0,0.23,0.21,777.857
0,0.23,0.22,777.857
0,0.23,0.23,777.857
0,0.23,0.24,777.857
0,0.23,0.25,777.857
0,0.23,0.26,777.857
0,0.23,0.27,777.857
0,0.23,0.28,777.857
0,0.23,0.29,777.857
0,0.24,0,777.857
0,0.24,0.01,777.857
0,0.24,0.02,777.857
0,0.24,0.03,777.857
0,0.24,0.04,777.857
0,0.24,0.05,777.857
0,0.24,0.06,777.857
0,0.24,0.07,777.857
0,0.24,0.08,777.857
0,0.24,0.09,777.857
0,0.24,0.1,777.857
0,0.24,0.11,777.857
0,0.24,0.12,777.857
0,0.24,0.13,777.857
0,0.24,0.14,777.857
0,0.24,0.15,777.857
0,0.24,0.16,777.857
0,0.24,0.17,777.857
0,0.24,0.18,777.857
0,0.24,0.19,777.857
0,0.24,0.2,777.857
0,0.24,0.21,777.857
0,0.24,0.22,777.857
0,0.24,0.23,777.857
0,0.24,0.24,777.857
0,0.24,0.25,777.857
0,0.24,0.26,777.857
0,0.24,0.27,777.857
0,0.24,0.28,777.857
0,0.24,0.29,777.857
0,0.25,0,777.857
0,0.25,0.01,777.857
0,0.25,0.02,777.857
0,0.25,0.03,777.857
0,0.25,0.04,777.857
0,0.25,0.05,777.857
0,0.25,0.06,777.857
0,0.25,0.07,777.857
0,0.25,0.08,777.857
0,0.25,0.09,777.857
0,0.25,0.1,777.857
0,0.25,0.11,777.857
0,0.25,0.12,777.857
0,0.25,0.13,777.857
0,0.25,0.14,777.857
0,0.25,0.15,777.857
0,0.25,0.16,777.857
0,0.25,0.17,777.857
0,0.25,0.18,777.857
0,0.25,0.19,777.857
0,0.25,0.2,777.857
0,0.25,0.21,777.857
0,0.25,0.22,777.857
0,0.25,0.23,777.857
0,0.25,0.24,777.857
0,0.25,0.25,777.857
0,0.25,0.26,777.857
0,0.25,0.27,777.857
0,0.25,0.28,777.857
0,0.25,0.29,777.857
0,0.26,0,777.857
0,0.26,0.01,777.857
0,0.26,0.02,777.857
0,0.26,0.03,777.857
0,0.26,0.04,777.857
0,0.26,0.05,777.857
0,0.26,0.06,777.857
0,0.26,0.07,777.857
0,0.26,0.08,777.857
0,0.26,0.09,777.857
0,0.26,0.1,777.857
0,0.26,0.11,777.857
0,0.26,0.12,777.857
0,0.26,0.13,777.857
0,0.26,0.14,777.857
0,0.26,0.15,777.857
0,0.26,0.16,777.857
0,0.26,0.17,777.857
0,0.26,0.18,777.857
0,0.26,0.19,777.857
0,0.26,0.2,777.857
0,0.26,0.21,777.857
0,0.26,0.22,777.857
0,0.26,0.23,777.857
0,0.26,0.24,777.857
0,0.26,0.25,777.857
0,0.26,0.26,777.857
0,0.26,0.27,777.857
0,0.26,0.28,777.857
0,0.26,0.29,777.857
0,0.27,0,777.857
0,0.27,0.01,777.857
0,0.27,0.02,777.857
0,0.27,0.03,777.857
0,0.27,0.04,777.857
0,0.27,0.05,777.857
0,0.27,0.06,777.857
0,0.27,0.07,777.857
0,0.27,0.08,777.857
0,0.27,0.09,777.857
0,0.27,0.1,777.857
0,0.27,0.11,777.857
0,0.27,0.12,777.857
0,0.27,0.13,777.857
0,0.27,0.14,777.857
0,0.27,0.15,777.857
0,0.27,0.16,777.857
0,0.27,0.17,777.857
0,0.27,0.18,777.857
0,0.27,0.19,777.857
0,0.27,0.2,777.857
0,0.27,0.21,777.857
0,0.27,0.22,777.857
0,0.27,0.23,777.857
0,0.27,0.24,777.857
0,0.27,0.25,777.857
0,0.27,0.26,777.857
0,0.27,0.27,777.857
0,0.27,0.28,777.857
0,0.27,0.29,777.857
0,0.28,0,777.857
0,0.28,0.01,777.857
0,0.28,0.02,777.857
0,0.28,0.03,777.857
0,0.28,0.04,777.857
0,0.28,0.05,777.857
0,0.28,0.06,777.857
0,0.28,0.07,777.857
0,0.28,0.08,777.857
0,0.28,0.09,777.857
0,0.28,0.1,777.857
0,0.28,0.11,777.857
0,0.28,0.12,777.857
0,0.28,0.13,777.857
0,0.28,0.14,777.857
0,0.28,0.15,777.857
0,0.28,0.16,777.857
0,0.28,0.17,777.857
0,0.28,0.18,777.857
0,0.28,0.19,777.857
0,0.28,0.2,777.857
0,0.28,0.21,777.857
0,0.28,0.22,777.857
0,0.28,0.23,777.857
0,0.28,0.24,777.857
0,0.28,0.25,777.857
0,0.28,0.26,777.857
0,0.28,0.27,777.857
0,0.28,0.28,777.857
0,0.28,0.29,777.857
0,0.29,0,777.857
0,0.29,0.01,777.857
0,0.29,0.02,777.857
0,0.29,0.03,777.857
0,0.29,0.04,777.857
0,0.29,0.05,777.857
0,0.29,0.06,777.857
0,0.29,0.07,777.857
0,0.29,0.08,777.857
0,0.29,0.09,777.857
0,0.29,0.1,777.857
0,0.29,0.11,777.857
0,0.29,0.12,777.857
0,0.29,0.13,777.857
0,0.29,0.14,777.857
0,0.29,0.15,777.857
0,0.29,0.16,777.857
0,0.29,0.17,777.857
0,0.29,0.18,777.857
0,0.29,0.19,777.857
0,0.29,0.2,777.857
0,0.29,0.21,777.857
0,0.29,0.22,777.857
0,0.29,0.23,777.857
0,0.29,0.24,777.857
0,0.29,0.25,777.857
0,0.29,0.26,777.857
0,0.29,0.27,777.857
0,0.29,0.28,777.857
0,0.29,0.29,777.857
0.01,0,0,774.699
0.01,0,0.01,772.52
0.01,0,0.02,770.315
0.01,0,0.03,768.066
0.01,0,0.04,765.755
0.01,0,0.05,763.361
0.01,0,0.06,760.863
0.01,0,0.07,758.239
0.01,0,0.08,755.462
0.01,0,0.09,752.504
0.01,0,0.1,749.334
0.01,0,0.11,745.913
0.01,0,0.12,742.201
0.01,0,0.13,738.15
0.01,0,0.14,733.704
0.01,0,0.15,728.799
0.01,0,0.16,723.36
0.01,0,0.17,717.298
0.01,0,0.18,710.51
0.01,0,0.19,702.874
0.01,0,0.2,694.246
0.01,0,0.21,684.453
0.01,0,0.22,673.291
0.01,0,0.23,660.518
0.01,0,0.24,645.842
0.01,0,0.25,628.914
0.01,0,0.26,609.314
0.01,0,0.27,586.539
0.01,0,0.28,559.98
0.01,0,0.29,528.901
0.01,0.01,0,773.613
